second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
192.0;20;14;9;0.4285714328289032;0.4285714328289032;0.5860903263092041;0.5860903263092041;0.5819854736328125;702;0.36000001430511475;0.36000001430511475;0;0;0;176;0
192.0;6;0;6;0.2857142984867096;0.2857142984867096;0.07352828234434128;0.07352828234434128;0.0730133056640625;624;0.3199999928474426;0.3199999928474426;6;0;0;411;0
192.0;13;16;6;0.2857142984867096;0.2857142984867096;0.340381383895874;0.340381383895874;0.3379974365234375;624;0.3199999928474426;0.3199999928474426;0;0;0;190;0
193.0;6;0;1;0.03703703731298447;0.03703703731298447;0.006214543711394072;0.006214543711394072;0.0070037841796875;104;0.042553190141916275;0.042553190141916275;1;0;0;411;0
193.0;13;16;12;0.4444444477558136;0.4444444477558136;0.17301885783672333;0.17301885783672333;0.1949920654296875;1248;0.5106382966041565;0.5106382966041565;0;0;0;202;0
193.0;20;14;14;0.5185185074806213;0.5185185074806213;0.8207665681838989;0.8207665681838989;0.9250030517578125;1092;0.44680851697921753;0.44680851697921753;0;0;0;190;0
194.0;13;16;13;0.48148149251937866;0.48148149251937866;0.6193126440048218;0.6193126440048218;0.5449981689453125;1352;0.5531914830207825;0.5531914830207825;0;0;0;215;0
194.0;20;14;14;0.5185185074806213;0.5185185074806213;0.38068732619285583;0.38068732619285583;0.3350067138671875;1092;0.44680851697921753;0.44680851697921753;0;0;0;204;0
195.0;20;14;20;0.4878048896789551;0.4878048896789551;0.4189291298389435;0.4189291298389435;0.37200927734375;1560;0.451127827167511;0.451127827167511;0;0;0;224;0
195.0;13;16;1;0.024390242993831635;0.024390242993831635;0.020259125158190727;0.020259125158190727;0.0179901123046875;104;0.030075188726186752;0.030075188726186752;0;0;0;216;0
195.0;15;6;9;0.2195121943950653;0.2195121943950653;0.1981923133134842;0.1981923133134842;0.175994873046875;936;0.27067670226097107;0.27067670226097107;0;0;0;60;0
195.0;14;18;11;0.26829269528388977;0.26829269528388977;0.36261942982673645;0.36261942982673645;0.3220062255859375;858;0.24812030792236328;0.24812030792236328;0;0;0;425;0
196.0;20;14;5;0.1428571492433548;0.1428571492433548;0.0263434536755085;0.0263434536755085;0.0260009765625;390;0.1428571492433548;0.1428571492433548;0;0;0;229;0
196.0;14;18;22;0.6285714507102966;0.6285714507102966;0.5471214056015015;0.5471214056015015;0.540008544921875;1716;0.6285714507102966;0.6285714507102966;0;0;0;447;0
196.0;12;3;5;0.1428571492433548;0.1428571492433548;0.4255302846431732;0.4255302846431732;0.4199981689453125;390;0.1428571492433548;0.1428571492433548;0;0;0;5;0
196.0;7;6;3;0.08571428805589676;0.08571428805589676;0.0010048853000625968;0.0010048853000625968;0.0009918212890625;234;0.08571428805589676;0.08571428805589676;0;0;0;783;0
197.0;14;18;4;0.11764705926179886;0.11764705926179886;0.038806650787591934;0.038806650787591934;0.03900146484375;312;0.11009174585342407;0.11009174585342407;0;0;0;451;0
197.0;7;6;12;0.3529411852359772;0.3529411852359772;0.3144310414791107;0.3144310414791107;0.316009521484375;1118;0.39449542760849;0.39449542760849;0;0;0;795;0
197.0;12;3;18;0.529411792755127;0.529411792755127;0.6467623114585876;0.6467623114585876;0.6500091552734375;1404;0.4954128563404083;0.4954128563404083;0;0;0;23;0
198.0;7;6;8;0.5;0.5;0.3389228880405426;0.3389228880405426;0.3219757080078125;754;0.5471698045730591;0.5471698045730591;0;0;0;803;0
198.0;12;3;8;0.5;0.5;0.6610771417617798;0.6610771417617798;0.628021240234375;624;0.4528301954269409;0.4528301954269409;0;0;0;31;0
199.0;7;6;15;0.4545454680919647;0.4545454680919647;0.5980334877967834;0.5980334877967834;0.670989990234375;1560;0.5263158082962036;0.5263158082962036;0;0;0;818;0
199.0;12;3;18;0.5454545617103577;0.5454545617103577;0.40196651220321655;0.40196651220321655;0.4510040283203125;1404;0.4736842215061188;0.4736842215061188;0;0;0;49;0
200.0;7;6;4;0.4444444477558136;0.4444444477558136;0.10345061868429184;0.10345061868429184;0.0930023193359375;416;0.5161290168762207;0.5161290168762207;0;0;0;822;0
200.0;12;3;5;0.5555555820465088;0.5555555820465088;0.89654940366745;0.89654940366745;0.805999755859375;390;0.4838709533214569;0.4838709533214569;0;0;0;54;0
201.0;12;3;9;0.5625;0.5625;0.9602581262588501;0.9602581262588501;1.0149993896484375;702;0.4909090995788574;0.4909090995788574;0;0;0;63;0
201.0;7;6;7;0.4375;0.4375;0.039741888642311096;0.039741888642311096;0.0420074462890625;728;0.5090909004211426;0.5090909004211426;0;0;0;829;0
202.0;7;6;12;0.4285714328289032;0.4285714328289032;0.3188568651676178;0.3188568651676178;0.2860107421875;1248;0.5;0.5;0;0;0;841;0
202.0;12;3;16;0.5714285969734192;0.5714285969734192;0.6811431646347046;0.6811431646347046;0.6109771728515625;1248;0.5;0.5;0;0;0;79;0
203.0;7;6;1;0.029411764815449715;0.4117647111415863;0.11615735292434692;0.30035585165023804;0.1280059814453125;104;0.03448275849223137;0.48275861144065857;0;0;0;842;0
203.0;2;6;13;0.38235294818878174;0.4117647111415863;0.1841984987258911;0.30035585165023804;0.2029876708984375;1352;0.4482758641242981;0.48275861144065857;0;0;0;16;0
203.0;12;3;20;0.5882353186607361;0.5882353186607361;0.699644148349762;0.699644148349762;0.7710113525390625;1560;0.517241358757019;0.517241358757019;0;0;0;99;0
204.0;12;3;18;0.5454545617103577;0.5454545617103577;0.484228253364563;0.484228253364563;0.4609832763671875;1404;0.4736842215061188;0.4736842215061188;0;0;0;117;0
204.0;2;6;15;0.4545454680919647;0.4545454680919647;0.515771746635437;0.515771746635437;0.4910125732421875;1560;0.5263158082962036;0.5263158082962036;0;0;0;31;0
205.0;2;6;12;0.4615384638309479;0.4615384638309479;0.6360732316970825;0.6360732316970825;0.6379852294921875;1248;0.5333333611488342;0.5333333611488342;0;0;0;43;0
205.0;12;3;14;0.5384615659713745;0.5384615659713745;0.36392679810523987;0.36392679810523987;0.365020751953125;1092;0.46666666865348816;0.46666666865348816;0;0;0;131;0
206.0;2;6;7;0.3333333432674408;0.3333333432674408;0.2994311451911926;0.2994311451911926;0.3060150146484375;728;0.4000000059604645;0.4000000059604645;0;0;0;50;0
206.0;12;3;14;0.6666666865348816;0.6666666865348816;0.7005688548088074;0.7005688548088074;0.715972900390625;1092;0.6000000238418579;0.6000000238418579;0;0;0;145;0
207.0;12;3;21;0.7777777910232544;0.7777777910232544;0.8120812177658081;0.8120812177658081;0.8470001220703125;1638;0.7289719581604004;0.7289719581604004;0;0;0;166;0
207.0;2;6;3;0.1111111119389534;0.1111111119389534;0.18600228428840637;0.18600228428840637;0.194000244140625;312;0.1388518065214157;0.1388518065214157;0;0;0;53;0
207.0;4;26;3;0.1111111119389534;0.1111111119389534;0.001916493522003293;0.001916493522003293;0.0019989013671875;297;0.1321762353181839;0.1321762353181839;0;0;0;56;0
208.0;12;3;21;0.6176470518112183;0.6176470518112183;0.5399209260940552;0.5399209260940552;0.5480194091796875;1638;0.5600000023841858;0.5600000023841858;0;0;0;187;0
208.0;4;26;13;0.38235294818878174;0.38235294818878174;0.4600790739059448;0.4600790739059448;0.46697998046875;1287;0.4399999976158142;0.4399999976158142;0;0;0;69;0
209.0;4;26;13;0.4482758641242981;0.4482758641242981;0.4623660743236542;0.4623660743236542;0.4609832763671875;1287;0.5076923370361328;0.5076923370361328;0;0;0;82;0
209.0;12;3;16;0.5517241358757019;0.5517241358757019;0.5376338958740234;0.5376338958740234;0.5360260009765625;1248;0.4923076927661896;0.4923076927661896;0;0;0;203;0
210.0;4;26;9;0.529411792755127;0.529411792755127;0.8071367740631104;0.8071367740631104;0.7700042724609375;891;0.5881187915802002;0.5881187915802002;0;0;0;91;0
210.0;12;3;8;0.47058823704719543;0.47058823704719543;0.19286319613456726;0.19286319613456726;0.183990478515625;624;0.4118811786174774;0.4118811786174774;0;0;0;211;0
211.0;12;3;12;0.6000000238418579;0.6000000238418579;0.731658935546875;0.731658935546875;0.708984375;936;0.5416666865348816;0.5416666865348816;0;0;0;223;0
211.0;4;26;8;0.4000000059604645;0.4000000059604645;0.268341064453125;0.268341064453125;0.2600250244140625;792;0.4583333432674408;0.4583333432674408;0;0;0;99;0
212.0;12;3;14;0.6666666865348816;0.6666666865348816;0.7236394882202148;0.7236394882202148;0.740997314453125;1092;0.6117647290229797;0.6117647290229797;0;0;0;237;0
212.0;4;26;7;0.3333333432674408;0.3333333432674408;0.27636048197746277;0.27636048197746277;0.282989501953125;693;0.38823530077934265;0.38823530077934265;0;0;0;106;0
213.0;12;3;21;0.5121951103210449;0.5121951103210449;0.1662643998861313;0.1662643998861313;0.1860504150390625;1638;0.5121951103210449;0.5121951103210449;0;0;0;258;0
213.0;6;0;20;0.4878048896789551;0.4878048896789551;0.8337355852127075;0.8337355852127075;0.932952880859375;1560;0.4878048896789551;0.4878048896789551;0;0;0;431;0
214.0;12;3;29;0.90625;0.90625;1.0;1.0;0.850006103515625;2262;0.90625;0.90625;0;0;0;287;0
214.0;6;0;3;0.09375;0.09375;0.0;0.0;0.0;234;0.09375;0.09375;0;0;0;434;0
215.0;12;3;16;0.6153846383094788;0.6153846383094788;0.40488773584365845;0.40488773584365845;0.2490081787109375;1248;0.6153846383094788;0.6153846383094788;0;0;0;303;0
215.0;3;23;10;0.38461539149284363;0.38461539149284363;0.5951122641563416;0.5951122641563416;0.365997314453125;780;0.38461539149284363;0.38461539149284363;0;0;0;83;0
216.0;12;3;6;0.11764705926179886;0.11764705926179886;0.0724029690027237;0.0724029690027237;0.069000244140625;468;0.11764705926179886;0.11764705926179886;0;0;0;309;0
216.0;3;23;45;0.8823529481887817;0.8823529481887817;0.9275970458984375;0.9275970458984375;0.884002685546875;3510;0.8823529481887817;0.8823529481887817;0;0;0;128;0
217.0;3;23;15;0.5625;0.46875;0.42796164751052856;0.4263003170490265;0.509002685546875;1170;0.5018815994262695;0.4002736806869507;0;0;0;143;0
217.0;14;18;14;0.4375;0.4375;0.5720383524894714;0.5720383524894714;0.683013916015625;1456;0.4981183707714081;0.4981183707714081;0;0;0;465;0
217.0;3;26;3;0.5625;0.09375;0.42796164751052856;0.0016613418702036142;0.001983642578125;297;0.5018815994262695;0.10160793364048004;0;0;0;56;0
218.0;3;26;11;0.5;0.5;0.7179170846939087;0.7179170846939087;0.621002197265625;1089;0.4876847267150879;0.4876847267150879;0;0;0;67;0
218.0;14;18;11;0.5;0.5;0.2820829451084137;0.2820829451084137;0.2440032958984375;1144;0.5123152732849121;0.5123152732849121;0;0;0;476;0
219.0;14;18;15;0.517241358757019;0.517241358757019;0.7353020310401917;0.7353020310401917;0.75;1560;0.5295315384864807;0.5295315384864807;0;0;0;491;0
219.0;3;26;14;0.48275861144065857;0.48275861144065857;0.26469796895980835;0.26469796895980835;0.269989013671875;1386;0.4704684317111969;0.4704684317111969;0;0;0;81;0
220.0;14;18;19;0.4749999940395355;0.4749999940395355;0.4519180953502655;0.4519180953502655;0.46502685546875;1976;0.4872996211051941;0.4872996211051941;0;0;0;510;0
220.0;3;26;21;0.5249999761581421;0.5249999761581421;0.5480819344520569;0.5480819344520569;0.5639801025390625;2079;0.5127003788948059;0.5127003788948059;0;0;0;102;0
221.0;14;18;10;0.5555555820465088;0.5555555820465088;0.4268265962600708;0.4268265962600708;0.3849945068359375;1040;0.6022003293037415;0.6022003293037415;0;0;0;520;0
221.0;3;26;3;0.4444444477558136;0.1666666716337204;0.5731734037399292;0.21174699068069458;0.1909942626953125;297;0.39779964089393616;0.1719745248556137;0;0;0;105;0
221.0;3;23;5;0.4444444477558136;0.2777777910232544;0.5731734037399292;0.3614264130592346;0.3260040283203125;390;0.39779964089393616;0.22582513093948364;0;0;0;148;0
222.0;14;18;15;0.44117647409439087;0.44117647409439087;0.23745891451835632;0.23745891451835632;0.2369842529296875;1560;0.5093045830726624;0.5093045830726624;0;0;0;535;0
222.0;3;26;1;0.5588235259056091;0.029411764815449715;0.7625411152839661;0.13427108526229858;0.134002685546875;99;0.49069538712501526;0.032321251928806305;0;0;0;106;0
222.0;3;23;18;0.5588235259056091;0.529411792755127;0.7625411152839661;0.6282700300216675;0.62701416015625;1404;0.49069538712501526;0.45837414264678955;0;0;0;166;0
223.0;14;18;14;0.4516128897666931;0.4516128897666931;0.3186101019382477;0.3186101019382477;0.3390045166015625;1456;0.5233644843101501;0.5233644843101501;0;0;0;549;0
223.0;3;23;17;0.5483871102333069;0.5483871102333069;0.6813899278640747;0.6813899278640747;0.725006103515625;1326;0.47663551568984985;0.47663551568984985;0;0;0;183;0
224.0;3;23;13;0.5652173757553101;0.5652173757553101;0.6633377075195312;0.6633377075195312;0.5989837646484375;1014;0.49367088079452515;0.49367088079452515;0;0;0;196;0
224.0;14;18;10;0.43478259444236755;0.43478259444236755;0.33666226267814636;0.33666226267814636;0.3040008544921875;1040;0.5063291192054749;0.5063291192054749;0;0;0;559;0
225.0;3;23;2;0.06896551698446274;0.06896551698446274;0.0;0.0;0.0;156;0.05714285746216774;0.05714285746216774;0;0;0;198;0
225.0;14;18;18;0.6206896305084229;0.6206896305084229;0.7086632251739502;0.7086632251739502;0.844024658203125;1872;0.6857143044471741;0.6857143044471741;0;0;0;577;0
225.0;16;7;9;0.3103448152542114;0.3103448152542114;0.2913367748260498;0.2913367748260498;0.34698486328125;702;0.2571428716182709;0.2571428716182709;0;0;0;90;0
226.0;16;7;13;0.5416666865348816;0.5416666865348816;0.3040667474269867;0.3040667474269867;0.2669677734375;1014;0.46987950801849365;0.46987950801849365;0;0;0;103;0
226.0;14;18;11;0.4583333432674408;0.4583333432674408;0.6959332823753357;0.6959332823753357;0.61102294921875;1144;0.5301204919815063;0.5301204919815063;0;0;0;588;0
227.0;14;18;10;0.43478259444236755;0.43478259444236755;0.5274657011032104;0.5274657011032104;0.4799957275390625;1040;0.5063291192054749;0.5063291192054749;0;0;0;598;0
227.0;16;7;13;0.5652173757553101;0.5652173757553101;0.47253429889678955;0.47253429889678955;0.4300079345703125;1014;0.49367088079452515;0.49367088079452515;0;0;0;116;0
228.0;14;18;15;0.4545454680919647;0.4545454680919647;0.31046175956726074;0.31046175956726074;0.3800048828125;1560;0.5263158082962036;0.5263158082962036;0;0;0;613;0
228.0;16;7;18;0.5454545617103577;0.5454545617103577;0.6895382404327393;0.6895382404327393;0.843994140625;1404;0.4736842215061188;0.4736842215061188;0;0;0;134;0
229.0;16;7;5;0.5;0.5;0.19128596782684326;0.19128596782684326;0.12701416015625;390;0.4285714328289032;0.4285714328289032;0;0;0;139;0
229.0;14;18;5;0.5;0.5;0.8087140321731567;0.8087140321731567;0.5369873046875;520;0.5714285969734192;0.5714285969734192;0;0;0;618;0
230.0;16;7;2;0.5;0.1111111119389534;0.30903196334838867;0.17120809853076935;0.19500732421875;156;0.4756302535533905;0.08739496022462845;0;0;0;141;0
230.0;14;18;9;0.5;0.5;0.6909680366516113;0.6909680366516113;0.787017822265625;936;0.5243697762489319;0.5243697762489319;0;0;0;627;0
230.0;16;26;7;0.5;0.3888888955116272;0.30903196334838867;0.13782386481761932;0.156982421875;693;0.4756302535533905;0.38823530077934265;0;0;0;60;0
231.0;14;18;14;0.5;0.5;0.7172586917877197;0.7172586917877197;0.618988037109375;1456;0.5123152732849121;0.5123152732849121;0;0;0;641;0
231.0;16;26;14;0.5;0.5;0.2827413082122803;0.2827413082122803;0.2440032958984375;1386;0.4876847267150879;0.4876847267150879;0;0;0;74;0
232.0;16;26;13;0.5199999809265137;0.5199999809265137;0.7229946255683899;0.7229946255683899;0.7569732666015625;1287;0.5076923370361328;0.5076923370361328;0;0;0;87;0
232.0;14;18;12;0.47999998927116394;0.47999998927116394;0.2770053744316101;0.2770053744316101;0.2900238037109375;1248;0.4923076927661896;0.4923076927661896;0;0;0;653;0
233.0;14;18;15;0.5357142686843872;0.5357142686843872;0.3430844247341156;0.3430844247341156;0.4099884033203125;1560;0.5479452013969421;0.5479452013969421;0;0;0;668;0
233.0;16;26;13;0.4642857015132904;0.4642857015132904;0.656915545463562;0.656915545463562;0.7850189208984375;1287;0.45205479860305786;0.45205479860305786;0;0;0;100;0
234.0;16;26;5;0.38461539149284363;0.38461539149284363;0.34136465191841125;0.34136465191841125;0.282989501953125;495;0.37302184104919434;0.37302184104919434;0;0;0;105;0
234.0;14;18;8;0.6153846383094788;0.6153846383094788;0.6586353778839111;0.6586353778839111;0.5460052490234375;832;0.6269781589508057;0.6269781589508057;0;0;0;676;0
235.0;14;18;12;0.5714285969734192;0.5714285969734192;0.6291462779045105;0.6291462779045105;0.626007080078125;1248;0.583450198173523;0.583450198173523;0;0;0;688;0
235.0;16;26;1;0.0476190485060215;0.4285714328289032;0.0;0.3708537220954895;0.0;99;0.046283308416604996;0.41654980182647705;0;0;0;106;0
235.0;13;26;8;0.380952388048172;0.4285714328289032;0.3708537220954895;0.3708537220954895;0.3690032958984375;792;0.37026646733283997;0.41654980182647705;0;0;0;129;0
236.0;14;18;12;0.5454545617103577;0.5454545617103577;0.34759682416915894;0.34759682416915894;0.3409881591796875;1248;0.5576407313346863;0.5576407313346863;0;0;0;700;0
236.0;13;26;10;0.4545454680919647;0.4545454680919647;0.6524031758308411;0.6524031758308411;0.6399993896484375;990;0.44235923886299133;0.44235923886299133;0;0;0;139;0
237.0;13;26;16;0.8888888955116272;0.8888888955116272;0.8564894199371338;0.8564894199371338;0.7400054931640625;1584;0.8839285969734192;0.8839285969734192;0;0;0;155;0
237.0;14;18;2;0.1111111119389534;0.1111111119389534;0.1435105949640274;0.1435105949640274;0.123992919921875;208;0.1160714253783226;0.1160714253783226;0;0;0;702;0
238.0;13;26;16;1.0;1.0;1.0;1.0;1.1379852294921875;1584;1.0;1.0;0;0;0;171;0
239.0;9;3;20;0.9090909361839294;0.9090909361839294;0.8140792846679688;0.8140792846679688;0.613006591796875;1560;0.8873720169067383;0.8873720169067383;0;0;0;20;0
239.0;13;26;2;0.09090909361839294;0.09090909361839294;0.18592068552970886;0.18592068552970886;0.1399993896484375;198;0.11262798309326172;0.11262798309326172;0;0;0;173;0
240.0;13;26;1;0.0555555559694767;0.0555555559694767;0.07200668752193451;0.07200668752193451;0.0709991455078125;99;0.053026244044303894;0.053026244044303894;0;0;0;174;0
240.0;9;3;7;0.3888888955116272;0.3888888955116272;0.19471053779125214;0.19471053779125214;0.191986083984375;728;0.3899303674697876;0.3899303674697876;0;0;0;27;0
240.0;1;2;10;0.5555555820465088;0.5555555820465088;0.7332828044891357;0.7332828044891357;0.7230224609375;1040;0.5570433735847473;0.5570433735847473;0;0;0;145;0
241.0;9;3;17;0.5;0.5;0.6908586621284485;0.6908586621284485;0.98101806640625;1768;0.5;0.5;0;0;0;44;0
241.0;1;2;17;0.5;0.5;0.3091413080692291;0.3091413080692291;0.4389801025390625;1768;0.5;0.5;0;0;0;162;0
242.0;1;2;19;0.5;0.5;0.7685334086418152;0.7685334086418152;0.444976806640625;1976;0.5;0.5;0;0;0;181;0
242.0;9;3;19;0.5;0.5;0.23146659135818481;0.23146659135818481;0.1340179443359375;1976;0.5;0.5;0;0;0;63;0
243.0;9;3;6;0.27272728085517883;0.27272728085517883;0.509134829044342;0.509134829044342;0.417999267578125;624;0.27272728085517883;0.27272728085517883;0;0;0;69;0
243.0;13;4;14;0.6363636255264282;0.6363636255264282;0.44456833600997925;0.44456833600997925;0.364990234375;1456;0.6363636255264282;0.6363636255264282;14;0;0;0;0
243.0;1;2;2;0.09090909361839294;0.09090909361839294;0.04629681259393692;0.04629681259393692;0.0380096435546875;208;0.09090909361839294;0.09090909361839294;0;0;0;183;0
244.0;1;2;2;0.1538461595773697;0.1538461595773697;0.025019092485308647;0.025019092485308647;0.024993896484375;208;0.1538461595773697;0.1538461595773697;0;0;0;185;0
244.0;9;3;2;0.1538461595773697;0.1538461595773697;0.19320298731327057;0.19320298731327057;0.1930084228515625;208;0.1538461595773697;0.1538461595773697;0;0;0;71;0
244.0;13;4;9;0.692307710647583;0.692307710647583;0.7817779183387756;0.7817779183387756;0.7809906005859375;936;0.692307710647583;0.692307710647583;9;0;0;0;0
245.0;13;4;3;0.11538461595773697;0.11538461595773697;0.15341155230998993;0.15341155230998993;0.1620025634765625;312;0.12050984799861908;0.12050984799861908;3;0;0;0;0
245.0;23;26;23;0.8846153616905212;0.8846153616905212;0.8465884327888489;0.8465884327888489;0.8939971923828125;2277;0.8794901371002197;0.8794901371002197;0;0;0;23;0
246.0;23;26;20;1.0;1.0;1.0;1.0;1.11199951171875;1980;1.0;1.0;0;0;0;43;0
247.0;23;26;7;0.5;1.0;0.5344253778457642;1.0;0.4580078125;693;0.5;1.0;0;0;0;50;0
247.0;21;26;7;0.5;1.0;0.4655746519565582;1.0;0.3990020751953125;693;0.5;1.0;0;0;0;60;0
248.0;23;26;3;0.15000000596046448;1.0;0.1364961862564087;1.0;0.1349945068359375;297;0.15000000596046448;1.0;0;0;0;53;0
248.0;21;26;17;0.8500000238418579;1.0;0.8635038137435913;1.0;0.85400390625;1683;0.8500000238418579;1.0;0;0;0;77;0
249.0;21;26;21;1.0;1.0;1.0;1.0;1.1060028076171875;2079;1.0;1.0;0;0;0;98;0
250.0;21;26;8;0.5333333611488342;1.0;0.514771580696106;1.0;0.5399932861328125;792;0.5333333611488342;1.0;0;0;0;106;0
250.0;22;26;6;0.4000000059604645;1.0;0.48522844910621643;1.0;0.509002685546875;594;0.4000000059604645;1.0;0;0;0;59;0
250.0;5;26;1;0.06666667014360428;1.0;0.0;1.0;0.0;99;0.06666667014360428;1.0;0;0;0;54;0
251.0;22;26;10;0.4545454680919647;0.9090909361839294;0.4197889566421509;0.998878538608551;0.3769683837890625;990;0.45246800780296326;0.9049360156059265;0;0;0;69;0
251.0;5;26;10;0.4545454680919647;0.9090909361839294;0.5790895819664001;0.998878538608551;0.52001953125;990;0.45246800780296326;0.9049360156059265;0;0;0;64;0
251.0;19;0;2;0.09090909361839294;0.09090909361839294;0.0011214762926101685;0.0011214762926101685;0.001007080078125;208;0.09506398439407349;0.09506398439407349;0;0;0;41;0
252.0;22;26;8;0.3199999928474426;0.6800000071525574;0.3084760308265686;0.6614961624145508;0.2979888916015625;792;0.31491053104400635;0.6691848635673523;0;0;0;77;0
252.0;5;26;9;0.36000001430511475;0.6800000071525574;0.35302016139030457;0.6614961624145508;0.3410186767578125;891;0.35427436232566833;0.6691848635673523;0;0;0;73;0
252.0;19;0;8;0.3199999928474426;0.3199999928474426;0.33850380778312683;0.33850380778312683;0.326995849609375;832;0.3308151066303253;0.3308151066303253;0;0;0;49;0
253.0;22;26;7;0.3888888955116272;0.7222222089767456;0.3395509421825409;0.6033340692520142;0.3449859619140625;693;0.383508563041687;0.7122302055358887;0;0;0;84;0
253.0;5;26;6;0.3333333432674408;0.7222222089767456;0.26378312706947327;0.6033340692520142;0.26800537109375;594;0.32872164249420166;0.7122302055358887;0;0;0;79;0
253.0;19;0;5;0.2777777910232544;0.2777777910232544;0.39666590094566345;0.39666590094566345;0.40301513671875;520;0.28776979446411133;0.28776979446411133;0;0;0;54;0
254.0;22;26;6;0.31578946113586426;0.6315789222717285;0.5583429932594299;0.997033417224884;0.5600128173828125;594;0.3100208640098572;0.6200417280197144;0;0;0;90;0
254.0;19;0;7;0.3684210479259491;0.3684210479259491;0.0029665916226804256;0.0029665916226804256;0.0029754638671875;728;0.37995824217796326;0.37995824217796326;0;0;0;61;0
254.0;5;26;6;0.31578946113586426;0.6315789222717285;0.4386904537677765;0.997033417224884;0.44000244140625;594;0.3100208640098572;0.6200417280197144;0;0;0;85;0
255.0;5;26;14;0.4516128897666931;0.8709677457809448;0.5109661817550659;0.8901036381721497;0.4649810791015625;1386;0.44868889451026917;0.8653286099433899;0;0;0;99;0
255.0;22;26;13;0.4193548262119293;0.8709677457809448;0.37913745641708374;0.8901036381721497;0.3450164794921875;1287;0.41663968563079834;0.8653286099433899;0;0;0;103;0
255.0;19;0;4;0.12903225421905518;0.12903225421905518;0.10989637672901154;0.10989637672901154;0.100006103515625;416;0.1346714198589325;0.1346714198589325;0;0;0;65;0
256.0;5;26;6;0.260869562625885;0.3913043439388275;0.29473060369491577;0.3929939270019531;0.302978515625;594;0.253089040517807;0.3796335756778717;0;0;0;105;0
256.0;22;26;3;0.1304347813129425;0.3913043439388275;0.09826332330703735;0.3929939270019531;0.10101318359375;297;0.1265445202589035;0.3796335756778717;0;0;0;106;0
256.0;3;23;14;0.6086956262588501;0.6086956262588501;0.6070060729980469;0.6070060729980469;0.623992919921875;1456;0.6203664541244507;0.6203664541244507;0;0;0;212;0
257.0;5;26;1;0.0555555559694767;0.0555555559694767;0.07426879554986954;0.07426879554986954;0.07501220703125;99;0.053026244044303894;0.053026244044303894;0;0;0;106;0
257.0;3;23;17;0.9444444179534912;0.9444444179534912;0.9257311820983887;0.9257311820983887;0.93499755859375;1768;0.9469737410545349;0.9469737410545349;0;0;0;229;0
258.0;3;23;5;0.25;0.75;0.3905978500843048;0.9050638675689697;0.3909912109375;520;0.28969359397888184;0.7242339849472046;0;0;0;234;0
258.0;8;23;10;0.5;0.75;0.5144660472869873;0.9050638675689697;0.514984130859375;780;0.43454039096832275;0.7242339849472046;0;0;0;36;0
258.0;14;26;5;0.25;0.25;0.09493613243103027;0.09493613243103027;0.09503173828125;495;0.2757660150527954;0.2757660150527954;0;0;0;58;0
259.0;3;23;3;0.09090909361839294;0.6060606241226196;0.11727862805128098;0.899466335773468;0.11199951171875;312;0.1066666692495346;0.5600000023841858;0;0;0;237;0
259.0;14;26;13;0.39393940567970276;0.39393940567970276;0.10053366422653198;0.10053366422653198;0.09600830078125;1287;0.4399999976158142;0.4399999976158142;0;0;0;71;0
259.0;8;23;17;0.5151515007019043;0.6060606241226196;0.7821877002716064;0.899466335773468;0.746978759765625;1326;0.4533333480358124;0.5600000023841858;0;0;0;53;0
260.0;8;23;20;0.5405405163764954;0.5405405163764954;0.3457907438278198;0.3457907438278198;0.350982666015625;1560;0.48103606700897217;0.48103606700897217;0;0;0;73;0
260.0;14;26;17;0.45945945382118225;0.45945945382118225;0.6542092561721802;0.6542092561721802;0.664031982421875;1683;0.5189639329910278;0.5189639329910278;0;0;0;88;0
261.0;8;23;13;0.5652173757553101;0.5652173757553101;0.5460105538368225;0.5460105538368225;0.53399658203125;1014;0.5059880018234253;0.5059880018234253;0;0;0;86;0
261.0;14;26;10;0.43478259444236755;0.43478259444236755;0.4539894461631775;0.4539894461631775;0.444000244140625;990;0.4940119683742523;0.4940119683742523;0;0;0;98;0
262.0;8;23;28;0.7777777910232544;0.7777777910232544;0.8578778505325317;0.8578778505325317;1.03802490234375;2184;0.7338709831237793;0.7338709831237793;0;0;0;114;0
262.0;14;26;8;0.2222222238779068;0.2222222238779068;0.14212211966514587;0.14212211966514587;0.171966552734375;792;0.2661290466785431;0.2661290466785431;0;0;0;106;0
263.0;8;23;41;1.0;1.0;1.0;1.0;0.8170166015625;3354;1.0;1.0;0;0;0;155;0
264.0;8;23;26;1.0;1.0;1.0;1.0;1.040985107421875;2626;1.0;1.0;0;0;0;181;0
265.0;8;23;22;0.9166666865348816;0.9166666865348816;0.732000470161438;0.732000470161438;0.76202392578125;2288;0.9203540086746216;0.9203540086746216;0;0;0;203;0
265.0;20;26;2;0.0833333358168602;0.0833333358168602;0.267999529838562;0.267999529838562;0.27899169921875;198;0.0796460211277008;0.0796460211277008;0;0;0;2;0
266.0;20;26;21;0.9130434989929199;0.9130434989929199;0.9989606738090515;0.9989606738090515;0.967987060546875;2079;0.9090511798858643;0.9090511798858643;0;0;0;23;0
